id,title,movement,case_material,year,condition,ref,box,papers,country,region,case_diameter,price,url,note,hot_48
13202617,Rolex Milgauss Ref. 6541 Rare Tropic Dial,Automatic,Steel,1958,Good,6541,N,N,United States of America,"California, Marina Del Rey",38 x 47 mm,"S$473,262",https://www.chrono24.sg/rolex/rolex-milgauss-ref-6541-rare-tropic-dial--id13202617.htm,,
20276818,Rolex Datejust 69173,Automatic,Steel,-,Very good,69173,Y,N,United States of America,"Pennsylvania, Bala Cynwyd",26 mm,"S$7,476",https://www.chrono24.sg/rolex/datejust-69173--id20276818.htm,,
20571136,Rolex Yacht-Master Stahl/Platin 16622 - Rolex Service 2021,Automatic,Steel,2002,Very good,-,N,Y,Germany,Stuttgart,40 mm,"S$14,213",https://www.chrono24.sg/rolex/yacht-master-stahlplatin-16622---rolex-service-2021--id20571136.htm,,
20058230,Rolex Oyster Perpetual,Automatic,Gold/Steel,1961,Very good,6619,N,N,Argentina,buenos aires,-,"S$2,881",https://www.chrono24.sg/rolex/rolex-oyster-perpetual--id20058230.htm,,
20124781,Rolex Sea-Dweller Deepsea 2018 Card,Automatic,Steel,2018,Very good,116660,Y,Y,United States of America,"Florida, Fort Lauderdale",44 mm,"S$17,826",https://www.chrono24.sg/rolex/rolex-sea-dweller-deepsea-2018-card--id20124781.htm,,
15781676,"Rolex Explorer II, Freccione, one owner, Steve McQueen, full/...",Automatic,Steel,1981,Good,1655,Y,Y,United States of America,"Arizona, Scottsdale",40 x 47 mm,"S$66,531",https://www.chrono24.sg/rolex/rolex-explorer-ii-freccione-one-owner-steve-mcqueen-full-complete-set-original-box-papers--id15781676.htm,,
20541744,"Rolex GMT-Master II ""Batgirl” December 2020",Automatic,Steel,2020,Very good,126710BLNR,Y,Y,United Kingdom,Plymouth,40 mm,"S$25,624",https://www.chrono24.sg/rolex/rolex-gmt-master-ii-batgirl-december-2020--id20541744.htm,,
20036922,Rolex GMT-Master II,Automatic,Steel,2019,Very good,116710BLNR,Y,Y,United Kingdom,Bradford,40 mm,"S$25,719",https://www.chrono24.sg/rolex/gmt-master-ii--id20036922.htm,Top,
20482259,Rolex RARE AND IN HAND 36mm Datejust 126234 Palm White Gold...,Automatic,Steel,2021,New,126234,Y,Y,United States of America,"Pennsylvania, Douglassville",36 mm,"S$23,289",https://www.chrono24.sg/rolex/rolex-rare-and-in-hand-36mm-datejust-126234-palm-white-gold-fluted-bezel--id20482259.htm,,
20238398,Rolex Daytona,Automatic,Steel,2001,Very good,116520,Y,Y,Italy,Courmayeur,40 mm,"S$37,359",https://www.chrono24.sg/rolex/daytona--id20238398.htm,,
20254847,Rolex Air King Date with Kite Shaped Batons,Automatic,Steel,1960,Very good,5700,N,N,United Kingdom,ware,34 mm,"S$4,191",https://www.chrono24.sg/rolex/air-king-date-with-kite-shaped-batons--id20254847.htm,,
20341254,Rolex Datejust,Automatic,Steel,2018,Very good,126334,Y,Y,United States of America,"California, North Hills",41 mm,"S$21,948",https://www.chrono24.sg/rolex/datejust--id20341254.htm,Top,
20119125,Rolex Explorer I 114270,Automatic,Steel,2003,Very good,114270,N,N,United States of America,"New York, Hartsdale",36 mm,"S$10,631",https://www.chrono24.sg/rolex/explorer-i-114270--id20119125.htm,,
19271684,Rolex Day-Date 36 ice blue roman platinum K-Series,Automatic,Platinum,2001,Very good,118206,Y,N,France,paris,36 mm,"S$54,415",https://www.chrono24.sg/rolex/day-date-36-ice-blue-roman-platinum-k-series--id19271684.htm,,
20638845,Rolex Date just 1601,Automatic,Steel,1970,Good,1601,N,N,Malaysia,,36 mm,"S$5,556",https://www.chrono24.sg/rolex/rolex-date-just-1601--id20638845.htm,,
20059754,Rolex Explorer II,Automatic,Steel,1999,Very good,16570,Y,Y,United States of America,"Tennesse, Nashville",40 mm,"S$13,169",https://www.chrono24.sg/rolex/rolex-explorer-ii--id20059754.htm,,
20558297,Rolex Oysterdate Precision 6694 Annee 1990 34mm,Manual winding,Steel,1990,Good,6694,Y,N,France,Paris,34 x 40 mm,"S$6,968",https://www.chrono24.sg/rolex/rolex-oysterdate-precision-6694-annee-1990-34mm--id20558297.htm,,
19892690,Rolex Oyster Perpetual Date,Automatic,Gold/Steel,1977,Very good,1505,N,N,Italy,Castellanza (VA),34 mm,"S$6,091",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-date--id19892690.htm,,
19627470,Rolex Milgauss Ref 116400GV New 2021,Automatic,Steel,2021,New,116400GV,Y,Y,Italy,Roma,40 mm,"S$19,297",https://www.chrono24.sg/rolex/rolex-milgauss-ref-116400gv-new-2021--id19627470.htm,,
20745482,Rolex Submariner Date Ghiera Verde,Automatic,Steel,2003,Very good,16610LV,N,N,Italy,Roma,40 mm,"S$21,603",https://www.chrono24.sg/rolex/rolex-submariner-date-ghiera-verde--id20745482.htm,,
18909153,Rolex Yacht-Master,Automatic,Steel,1999,Fair,169622,N,N,United States of America,"Texas, Houston",29 mm,"S$6,858",https://www.chrono24.sg/rolex/rolex-yacht-master--id18909153.htm,,
20614100,Rolex Submariner Date Excellent Condition,Automatic,Steel,1990,Very good,16610,N,N,Spain,Barcelona,40 mm,"S$13,725",https://www.chrono24.sg/rolex/rolex-submariner-date-excellent-condition--id20614100.htm,,
19236367,Rolex Datejust,Automatic,Steel,1978,Fair,1601,Y,N,Germany,Bockenem,36 mm,"S$7,145",https://www.chrono24.sg/rolex/datejust--id19236367.htm,,
19229771,Rolex Daytona quadrante nero black,Automatic,Steel,2005,Very good,116520,N,N,Italy,Senigallia,-,"S$33,282",https://www.chrono24.sg/rolex/rolex-daytona-quadrante-nero-black--id19229771.htm,,
19553879,Rolex Datejust 1603 Silver tritium dial,Automatic,Steel,1972,Good,1603,N,N,France,Bordeaux,36 mm,"S$8,105",https://www.chrono24.sg/rolex/rolex-datejust-1603-silver-tritium-dial--id19553879.htm,,
20610834,Rolex Datejust  16220 Jubilee Perfect Condition Dial Mickey Mouse,Automatic,Steel,1998,Very good,16220,N,N,Italy,Aversa,36 mm,"S$10,558",https://www.chrono24.sg/rolex/rolex-datejust--16220-jubilee-perfect-condition-dial-mickey-mouse--id20610834.htm,,
19355525,Rolex Daytona New 2021 Full set,Automatic,Gold/Steel,2021,New,116503,Y,Y,Italy,Pescara,40 mm,"S$32,470",https://www.chrono24.sg/rolex/rolex-daytona-new-2021-full-set--id19355525.htm,,
19975928,Rolex Datejust,Automatic,Steel,1967,Very good,1603,Y,N,Italy,Roma,36 mm,"S$7,309",https://www.chrono24.sg/rolex/rolex-datejust--id19975928.htm,,
10231545,Rolex Submariner Date,Automatic,Steel,-,Very good,16610,N,N,United States of America,"New York, NEW YORK",40 mm,"S$14,526",https://www.chrono24.sg/rolex/rolex-submariner-date--id10231545.htm,,
19961730,Rolex Day-Date 228206 40 Arabic Dial,Automatic,Platinum,-,Very good,228206,Y,Y,UAE,dubai,40 x 48 mm,"S$259,891",https://www.chrono24.sg/rolex/rolex-day-date-228206-40-arabic-dial--id19961730.htm,,
20253738,Rolex Datejust 1601,Automatic,Steel,1971,Very good,1601,N,N,United States of America,"New York, Hartsdale",36 mm,"S$5,899",https://www.chrono24.sg/rolex/datejust-1601--id20253738.htm,,
19602194,Rolex Submariner Date full set serial p perfect,Automatic,Steel,2000,Very good,16610,Y,Y,Italy,roma,40 mm,"S$15,106",https://www.chrono24.sg/rolex/rolex-submariner-date-full-set-serial-p-perfect--id19602194.htm,,
20477811,"Rolex GMT-Master II 116710LN, Strichindizes, 2009, Gut,...",Automatic,Steel,2009,Good,116710LN,N,N,Germany,Berlin,40 mm,"S$17,494",https://www.chrono24.sg/rolex/gmt-master-ii-116710ln-strichindizes-2009-gut-gehaeuse-stahl-band-stahl--id20477811.htm,,
20485719,Rolex Precision Vintage Yellow Gold 30016,Manual winding,Yellow gold,1950,Very good,30016,N,N,United Kingdom,London,31 mm,"S$4,763",https://www.chrono24.sg/rolex/rolex-precision-vintage-yellow-gold-30016--id20485719.htm,,
19796162,Rolex Daytona,Automatic,Steel,1997,Good,Patrizzi Dial 16520 with Full Set,Y,Y,United Kingdom,DOHA,40 mm,"S$129,945",https://www.chrono24.sg/rolex/daytona--id19796162.htm,,
16620093,"Rolex ""GMT-Master II """"Batman""""""",Automatic,Steel,2018,Very good,116710BLNR,Y,Y,Italy,Roma,40 mm,"S$24,202",https://www.chrono24.sg/rolex/rolex-gmt-master-ii-batman--id16620093.htm,,
19267366,"Rolex Oyster Perpetual Day-Date 36mm, Case and Bracelet 18K...",Automatic,Yellow gold,1977,Very good,1803,N,N,Mexico,Fracc Villas Universidad,36 mm,"S$14,835",https://www.chrono24.sg/rolex/oyster-perpetual-day-date-36mm-case-and-bracelet-18k-yellow-gold--id19267366.htm,,
20396263,Rolex GMT-Master II 126711CHNR Rootbeer Steel/Rose Gold...,Automatic,Gold/Steel,2019,Very good,126711CHNR,Y,Y,United States of America,"Florida, Sunny Isles Beach",40 mm,"S$28,807",https://www.chrono24.sg/rolex/gmt-master-ii-126711chnr-rootbeer-steelrose-gold-complete-set-2019--id20396263.htm,,
20091245,Rolex Air King 5501 Silver Dial 14k Yellow Gold Stainless Steel,Automatic,Steel,1967,Very good,-,Y,N,United States of America,"California, San Diego",34 mm,"S$4,932",https://www.chrono24.sg/rolex/air-king-5501-silver-dial-14k-yellow-gold-stainless-steel--id20091245.htm,,
20308416,Rolex Daytona Zenith Ref. 16520,Automatic,Steel,1999,Very good,16520,Y,N,Germany,München,40 mm,"S$38,951",https://www.chrono24.sg/rolex/daytona-zenith-ref-16520--id20308416.htm,,
20549638,Rolex Yacht-Master 40mm Blue Dial New 2021,Automatic,Platinum,2021,New,126622 blue,Y,Y,United States of America,"New York, Brooklyn",40 mm,"S$21,262",https://www.chrono24.sg/rolex/rolex-yacht-master-40mm-blue-dial-new-2021--id20549638.htm,,
18097698,Rolex Submariner no date ref. 14060 ser. P like new B&P luminova,Automatic,Steel,2001,Very good,14060,Y,Y,Italy,Rassina,40 mm,"S$15,350",https://www.chrono24.sg/rolex/rolex-submariner-no-date-ref-14060-ser-p-like-new-bp-luminova--id18097698.htm,,
20729316,Rolex Yachtmaster,Automatic,Steel,-,Good,16622,Y,N,United States of America,"Florida, Orlando",40 mm,"S$11,489",https://www.chrono24.sg/rolex/rolex-yachtmaster--id20729316.htm,,
20619464,Rolex 2008 Gents stainless steel Rolex Oyster Perpetual...,Automatic,Steel,2008,Very good,114270,N,Y,United Kingdom,Brighton,36 mm,"S$11,907",https://www.chrono24.sg/rolex/rolex-2008-gents-stainless-steel-rolex-oyster-perpetual-explorer-114270--id20619464.htm,,
16843090,Rolex Datejust Oysterquartz,Quartz,Steel,1985,Fair,17000,N,N,Malaysia,,36 x 42 mm,"S$5,967",https://www.chrono24.sg/rolex/rolex-datejust-oysterquartz--id16843090.htm,,
20132842,Rolex Explorer,Automatic,Steel,2006,Good,114270,N,N,France,Paris,36 mm,"S$11,289",https://www.chrono24.sg/rolex/rolex-explorer--id20132842.htm,,
15928131,Rolex Submariner Date Stahl Gold 18K Yellowgold Automatik...,Automatic,Gold/Steel,1995,Very good,16613,N,N,Germany,MÜNCHEN,40 mm,"S$16,227",https://www.chrono24.sg/rolex/rolex-submariner-date-stahl-gold-18k-yellowgold-automatik-automatic--id15928131.htm,,
19666988,Rolex Daytona,Automatic,Steel,1992,Good,16520,Y,N,Italy,Cannobio,40 mm,"S$42,232",https://www.chrono24.sg/rolex/daytona--id19666988.htm,,
20669320,Rolex Submariner Stahl / Gold Automatik Herrenuhr Oyster...,Automatic,Gold/Steel,2010,Very good,116613,N,N,Germany,Chemnitz,40 mm,"S$18,274",https://www.chrono24.sg/rolex/submariner-stahl--gold-automatik-herrenuhr-oyster-perpetual-ref-116613--id20669320.htm,,
19843202,Rolex Datejust,Automatic,Steel,2003,Very good,16234,Y,Y,Italy,Milano,36 mm,"S$11,045",https://www.chrono24.sg/rolex/rolex-datejust--id19843202.htm,,
18509079,Rolex Submariner Date,Automatic,Steel,1990,Very good,16613,Y,Y,Italy,Messina,40 mm,"S$15,675",https://www.chrono24.sg/rolex/rolex-submariner-date--id18509079.htm,,
16492597,Rolex Datejust Stainless Steel Silver Linen Dial 36mm Ref. 16014,Automatic,Steel,-,Very good,-,N,N,United States of America,"Missouri, Chesterfield",-,"S$7,545",https://www.chrono24.sg/rolex/datejust-stainless-steel-silver-linen-dial-36mm-ref-16014--id16492597.htm,,
19666230,Rolex Ladies President Datejust 69178 Jubilee Diamond Dial 18k...,Automatic,Yellow gold,1984,Very good,-,Y,Y,United States of America,"California, San Diego",26 mm,"S$12,339",https://www.chrono24.sg/rolex/ladies-president-datejust-69178-jubilee-diamond-dial-18k-yellow-gold--id19666230.htm,,
19612604,Rolex Datejust Iced Out Ref. 116300 / Fullset / VS / TW / 18ct+,Automatic,Steel,2017,Very good,116300,Y,Y,Germany,Ingolstadt,41 mm,"S$33,299",https://www.chrono24.sg/rolex/rolex-datejust-iced-out-ref-116300--fullset--vs--tw--18ct--id19612604.htm,,
20649654,Rolex Date Ref 6517,Automatic,Gold/Steel,1961,Good,6517,N,N,Argentina,buenos aires,26 mm,"S$2,332",https://www.chrono24.sg/rolex/rolex-date-ref-6517--id20649654.htm,,
16351984,Rolex Date 34 Argento Oyster 1500 Silver Lining,Automatic,Steel,1969,Good,1500,N,N,Italy,Bologna,34 mm,"S$5,994",https://www.chrono24.sg/rolex/rolex-date-34-argento-oyster-1500-silver-lining--id16351984.htm,,
18271412,Rolex Day Date President Automatic Automatik 18K Gold Herrenuhr,Automatic,Yellow gold,1972,Very good,1803,N,N,Germany,MÜNCHEN,36 mm,"S$21,100",https://www.chrono24.sg/rolex/rolex-day-date-president-automatic-automatik-18k-gold-herrenuhr--id18271412.htm,,
20442617,Rolex Oyster Precision,Manual winding,Steel,1970,Good,6694,N,N,Italy,Milano,34 x 40 mm,"S$5,685",https://www.chrono24.sg/rolex/oyster-precision--id20442617.htm,,
20743972,Rolex Oyster Perpetual Date 15000 Mickey Mouse Stahl Automatik...,Automatic,Steel,1987,Very good,15000,N,N,Germany,München,34 mm,"S$6,319",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-date-15000-mickey-mouse-stahl-automatik-34mm--id20743972.htm,,
16629370,Rolex Submariner 16618 Men Automatic Watch 18k Yg Blue Dial...,Automatic,Yellow gold,2000,Very good,16618,N,N,United States of America,"New York, New York",42 mm,"S$36,345",https://www.chrono24.sg/rolex/submariner-16618-men-automatic-watch-18k-yg-blue-dial-wpapers-2003-40mm--id16629370.htm,,
20517263,Rolex 126234 Stainless Steel Datejust 36 Fluted Bezel Silver...,Automatic,Steel,2021,Unworn,126234,Y,Y,United States of America,"New York, NEW YORK",36 mm,"S$14,712",https://www.chrono24.sg/rolex/rolex-126234-stainless-steel-datejust-36-fluted-bezel-silver-index-stick-dial-jubilee-bracelet--id20517263.htm,,
20713870,Auction,Movement:,Case material:,Year of production:,Condition:,Reference number:,Y,Y,Location:,,Case diameter:,40 mm,https://www.chrono24.sg/rolex/daytona-ref-116520-stainless-steel-chronograph-wristwatch-with-bracelet-circa-2006--id20713870.htm,,
20649810,Rolex Datejust Bezel Gold White Year 1967 Top Condition Just...,Automatic,Steel,1967,Very good,1601,N,N,Italy,Pescara,36 mm,"S$6,658",https://www.chrono24.sg/rolex/rolex-datejust-bezel-gold-white-year-1967-top-condition-just-serviced--id20649810.htm,,
20313933,Rolex Milgauss Green Glass Blue Dial 116400GV NEW & Unworn 2017,Automatic,Steel,2017,New,116400GV,Y,Y,Germany,Hannover,40 mm,"S$16,079",https://www.chrono24.sg/rolex/rolex-milgauss-green-glass-blue-dial-116400gv-new--unworn-2017--id20313933.htm,,
20727366,Rolex GMT Master II 24h Ceramic Stahl Batman Automatic Fullset...,Automatic,Steel,2016,Very good,116710BLNR,Y,Y,Germany,München,40 mm,"S$24,349",https://www.chrono24.sg/rolex/gmt-master-ii-24h-ceramic-stahl-batman-automatic-fullset-box--papiere-lc100--id20727366.htm,,
18838777,Rolex Daytona 116520 Stainless Steel Black Dial,Automatic,Steel,2007,Very good,116520,Y,Y,United Kingdom,London,40 mm,"S$38,579",https://www.chrono24.sg/rolex/daytona-116520-stainless-steel-black-dial--id18838777.htm,,
20191800,Rolex Datejust 36mm 126233 Champagne Stick 2021,Automatic,Gold/Steel,2021,New,126233,Y,Y,United States of America,"New Jersey, Totowa",36 mm,"S$19,066",https://www.chrono24.sg/rolex/rolex-datejust-36mm-126233-champagne-stick-2021--id20191800.htm,,
17349675,Rolex Day-Date Oysterquartz President 18K Gold Champagne Dial...,Quartz,Yellow gold,1979,Very good,-,N,N,United States of America,"New York, NYC",36 mm,"S$17,146",https://www.chrono24.sg/rolex/day-date-oysterquartz-president-18k-gold-champagne-dial-mens-watch-19018--id17349675.htm,,
20684636,Rolex Datejust 36 | Unworn | Palm Motif Dial | 2021 | Rare,Automatic,Steel,2021,New,126200,Y,Y,United Kingdom,Plymouth,36 mm,"S$22,766",https://www.chrono24.sg/rolex/rolex-datejust-36--unworn--palm-motif-dial--2021--rare--id20684636.htm,,
19899267,Rolex Date,Automatic,Gold/Steel,1978,Good,1505,Y,N,Italy,Milano,34 mm,"S$6,741",https://www.chrono24.sg/rolex/date--id19899267.htm,,
20245293,Rolex Oyster Perpetual Date Mickey Mouse Topolino,Automatic,Yellow gold,-,Very good,1500,Y,N,Italy,Pozzuoli,34 mm,"S$14,617",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-date-mickey-mouse-topolino--id20245293.htm,,
20038803,Rolex DAY DATE 36mm  Single Quick,Automatic,Yellow gold,1977,Fair,18038,N,N,Germany,Oberaudorf,36 mm,"S$19,490",https://www.chrono24.sg/rolex/rolex-day-date-36mm--single-quick--id20038803.htm,Top,
20260899,"Rolex GMT-Master II (116710LN), FULL SET- Open card & 2020...",Automatic,Steel,-,Very good,116710LN,Y,Y,United States of America,"New York, great neck",40 mm,"S$19,205",https://www.chrono24.sg/rolex/rolex-gmt-master-ii-116710ln-full-set--open-card--2020-rolex-service-card--id20260899.htm,Top,
20122454,"Rolex Submariner ""Kermit"" NO ROLEX PAPERS Top Condition...",Automatic,Steel,2007,Very good,16610LV,N,N,Italy,Roma,40 mm,"S$21,927",https://www.chrono24.sg/rolex/rolex-submariner-kermit-no-rolex-papers-top-condition-ref16610lv--id20122454.htm,,
20647500,Rolex Yacht-Master CUSTOM Blue dial,Automatic,Steel,2006,Very good,16622,N,N,United States of America,"Florida, Fort Lauderdale",40 mm,"S$13,711",https://www.chrono24.sg/rolex/rolex-yacht-master-custom-blue-dial--id20647500.htm,,
20643034,Rolex Explorer,Automatic,Steel,-,Very good,214270,Y,N,Germany,Calw,39 mm,"S$11,370",https://www.chrono24.sg/rolex/explorer--id20643034.htm,,
20195926,Rolex 2021 Explorer 124270 36MM NEW,Automatic,Steel,2021,New,124270,Y,Y,United States of America,"Florida, Orlando",36 mm,"S$15,426",https://www.chrono24.sg/rolex/rolex-2021-explorer-124270-36mm-new--id20195926.htm,,
20000093,Rolex Cellini,Manual winding,Yellow gold,1993,Good,5115,N,N,United States of America,"Virginia, Richmond",32 x 5.5 mm,"S$4,102",https://www.chrono24.sg/rolex/cellini--id20000093.htm,Top,
19222347,Rolex Submariner Date,Automatic,Gold/Steel,1990,Very good,16613,N,N,Italy,Bologna,40 mm,"S$15,106",https://www.chrono24.sg/rolex/rolex-submariner-date--id19222347.htm,,
20689572,Rolex 228238 President Day Date 40mm Champagne 18k Yellow Gold...,Automatic,Yellow gold,2019,Very good,-,Y,Y,United States of America,"California, San Diego",40 mm,"S$54,864",https://www.chrono24.sg/rolex/228238-president-day-date-40mm-champagne-18k-yellow-gold-box-papers-2019--id20689572.htm,,
18754240,Rolex Daytona,Automatic,Steel,2005,Fair,116520,Y,N,Netherlands Antilles,Curacao,40 mm,"S$30,865",https://www.chrono24.sg/rolex/daytona--id18754240.htm,Top,
19456943,Rolex Submariner Black Dial Date 41mm - 2021 - 126610LN,Automatic,Steel,2021,New,126610LN,Y,Y,United Kingdom,Hayling Island,41 x 40 mm,"S$23,433",https://www.chrono24.sg/rolex/rolex-submariner-black-dial-date-41mm---2021---126610ln--id19456943.htm,,
20662067,"Rolex Submariner  ""Hulk"" Date Green Steel Oyster 116610LV",Automatic,Steel,-,Unworn,116610LV,Y,N,United States of America,"California, Los Angeles",40 mm,"S$28,800",https://www.chrono24.sg/rolex/rolex-submariner--hulk-date-green-steel-oyster-116610lv--id20662067.htm,,
19626505,Rolex Air King Precision,Automatic,Steel,-,Very good,5500,N,N,Belgium,Brussels,34 mm,"S$4,585",https://www.chrono24.sg/rolex/air-king-precision--id19626505.htm,,
20239228,Rolex Yacht-Master Ref.: 268622 / NEW / 6-2021,Automatic,Steel,2021,New,268622,Y,Y,Germany,München,37 mm,"S$20,418",https://www.chrono24.sg/rolex/yacht-master-ref-268622--new--6-2021--id20239228.htm,,
20426132,Rolex Sky-Dweller 326934 Blue Jubile NEW 2021 STICKERS,Automatic,Steel,2021,New,326934,Y,Y,Italy,Brescia (Bs),42 mm,"S$47,917",https://www.chrono24.sg/rolex/rolex-sky-dweller-326934-blue-jubile-new-2021-stickers--id20426132.htm,,
20680105,Rolex DateJust 36 Silver Dial Stainless Steel Jubilee 36mm 16220,Automatic,Steel,-,Very good,-,Y,Y,United States of America,"New York, Smithtown",36 mm,"S$6,713",https://www.chrono24.sg/rolex/datejust-36-silver-dial-stainless-steel-jubilee-36mm-16220--id20680105.htm,,
20275012,Rolex Datejust,Automatic,Steel,-,Very good,16030,N,N,United States of America,"Texas, Dallas",36 mm,"S$7,394",https://www.chrono24.sg/rolex/datejust--id20275012.htm,,
20112021,"Rolex Daytona 116519LN Oysterflex, nuovo 2020",Automatic,White gold,2020,Unworn,116519LN,Y,Y,Italy,Bologna,40 mm,"S$64,810",https://www.chrono24.sg/rolex/rolex-daytona-116519ln-oysterflex-nuovo-2020--id20112021.htm,,
